x,y,z
18,43,53
18,43,54
18,43,55
18,43,56
18,43,57
18,43,58
18,43,59
18,43,60
18,43,61
18,43,62
18,43,63
18,44,35
18,44,36
18,44,37
18,44,38
18,44,39
18,44,40
18,44,41
18,44,42
18,44,43
18,44,44
18,44,45
18,44,46
18,44,47
18,44,48
18,44,49
18,44,50
18,44,51
18,44,52
18,44,53
18,44,54
18,44,55
18,44,56
18,44,60
18,44,61
18,45,34
18,45,35
18,45,36
18,45,37
18,45,38
18,45,39
18,45,40
18,45,41
18,45,42
18,45,43
18,45,44
18,45,45
18,45,46
18,45,47
18,45,48
18,45,49
18,45,50
18,45,51
18,45,52
18,45,53
18,45,54
18,45,55
18,46,33
18,46,34
18,46,35
18,46,36
18,46,37
18,46,38
18,46,39
18,46,40
18,46,41
18,46,42
18,46,43
18,46,44
18,46,45
18,46,46
18,46,47
18,46,48
18,47,33
18,47,34
18,47,35
18,47,36
18,47,37
18,47,38
18,47,39
18,47,40
18,47,41
18,47,42
18,47,43
18,47,44
18,48,32
18,48,33
18,48,34
18,48,35
18,48,36
18,48,37
18,48,38
18,48,39
18,49,32
18,49,33
18,49,34
18,49,35
18,49,36
18,49,37
18,49,38
18,50,31
18,50,32
18,50,33
18,50,34
18,50,35
18,50,36
18,50,37
18,51,32
18,51,33
18,51,34
18,51,35
18,51,36
18,52,33
18,52,34
18,52,35
18,52,39
18,52,40
18,53,39
18,53,40
18,53,41
18,54,38
18,54,39
18,54,40
18,54,41
18,55,39
18,55,40
18,63,55
18,63,56
18,63,57
18,64,55
18,64,56
18,64,57
18,65,33
18,65,34
18,65,35
18,65,36
18,65,55
18,65,56
18,65,57
18,65,58
18,66,32
18,66,33
18,66,34
18,66,35
18,66,36
18,66,37
18,66,38
18,66,43
18,66,44
18,66,45
18,67,32
18,67,33
18,67,34
18,67,35
18,67,36
18,67,37
18,67,38
18,67,39
18,67,40
18,67,41
18,67,42
18,67,43
18,67,44
18,67,45
18,67,46
18,67,47
18,68,31
18,68,32
18,68,33
18,68,34
18,68,35
18,68,36
18,68,37
18,68,38
18,68,39
18,68,40
18,68,41
18,68,42
18,68,43
18,68,44
18,68,45
18,68,46
18,68,47
18,68,48
18,68,49
18,68,50
18,69,31
18,69,32
18,69,33
18,69,34
18,69,35
18,69,36
18,69,37
18,69,38
18,69,39
18,69,40
18,69,41
18,69,42
18,69,43
18,69,44
18,69,45
18,69,46
18,69,47
18,69,48
18,69,49
18,69,50
18,69,51
18,70,30
18,70,31
18,70,32
18,70,33
18,70,34
18,70,35
18,70,36
18,70,37
18,70,38
18,70,39
18,70,40
18,70,41
18,70,42
18,70,43
18,70,44
18,70,48
18,70,49
18,70,50
18,70,51
18,70,52
18,71,30
18,71,31
18,71,32
18,71,33
18,71,34
18,71,35
18,71,36
18,71,37
18,71,38
18,71,39
18,71,42
18,71,43
18,71,49
18,71,50
18,71,51
18,71,52
18,72,30
18,72,31
18,72,32
18,72,33
18,72,34
18,72,35
18,72,36
18,72,37
18,72,38
18,72,39
18,72,50
18,72,51
18,72,52
18,73,31
18,73,32
18,73,33
18,73,34
18,73,35
18,73,36
18,73,37
18,73,38
18,73,39
18,74,31
18,74,32
18,74,33
18,74,34
18,74,35
18,74,36
18,74,37
18,74,38
18,74,39
18,75,32
18,75,33
18,75,34
18,75,35
18,75,36
18,75,37
18,75,38
18,76,32
18,76,33
18,76,34
18,76,35
18,76,36
18,76,37
18,77,34
18,77,35
19,34,37
19,34,38
19,34,39
19,34,40
19,35,37
19,35,38
19,35,39
19,35,40
19,36,37
19,36,38
19,36,39
19,36,40
19,37,38
19,37,39
19,37,40
19,38,38
19,38,39
19,38,40
19,39,38
19,39,39
19,39,40
19,39,41
19,40,37
19,40,38
19,40,39
19,40,40
19,40,41
19,40,42
19,40,43
19,40,63
19,40,64
19,41,37
19,41,38
19,41,39
19,41,40
19,41,41
19,41,42
19,41,43
19,41,44
19,41,45
19,41,46
19,41,47
19,41,48
19,41,49
19,41,53
19,41,54
19,41,55
19,41,56
19,41,57
19,41,61
19,41,62
19,41,63
19,41,64
19,41,65
19,42,36
19,42,37
19,42,38
19,42,39
19,42,40
19,42,41
19,42,42
19,42,43
19,42,44
19,42,45
19,42,46
19,42,47
19,42,48
19,42,49
19,42,50
19,42,51
19,42,52
19,42,53
19,42,54
19,42,55
19,42,56
19,42,57
19,42,58
19,42,60
19,42,61
19,42,62
19,42,63
19,42,64
19,43,35
19,43,36
19,43,37
19,43,38
19,43,39
19,43,40
19,43,41
19,43,42
19,43,43
19,43,44
19,43,45
19,43,46
19,43,47
19,43,48
19,43,49
19,43,50
19,43,51
19,43,52
19,43,53
19,43,54
19,43,55
19,43,56
19,43,57
19,43,58
19,43,59
19,43,60
19,43,61
19,43,62
19,44,35
19,44,36
19,44,37
19,44,38
19,44,39
19,44,40
19,44,41
19,44,42
19,44,43
19,44,44
19,44,45
19,44,46
19,44,47
19,44,48
19,44,49
19,44,50
19,44,51
19,44,52
19,44,53
19,44,54
19,44,55
19,44,56
19,44,57
19,45,34
19,45,35
19,45,36
19,45,37
19,45,38
19,45,39
19,45,40
19,45,41
19,45,42
19,45,43
19,45,44
19,45,45
19,45,46
19,45,54
19,45,55
19,45,56
19,46,33
19,46,34
19,46,35
19,46,36
19,46,37
19,46,38
19,46,39
19,46,40
19,46,41
19,46,42
19,46,43
19,46,44
19,46,45
19,47,33
19,47,34
19,47,35
19,47,36
19,47,37
19,47,38
19,47,39
19,47,40
19,47,41
19,47,42
19,47,43
19,48,32
19,48,33
19,48,34
19,48,35
19,48,36
19,48,37
19,48,38
19,48,39
19,49,32
19,49,33
19,49,34
19,49,35
19,49,36
19,49,37
19,49,38
19,49,39
19,50,31
19,50,32
19,50,33
19,50,34
19,50,35
19,50,36
19,50,37
19,50,38
19,51,32
19,51,33
19,51,34
19,51,35
19,51,36
19,51,39
19,51,40
19,52,33
19,52,34
19,52,35
19,52,39
19,52,40
19,53,38
19,53,39
19,53,40
19,53,41
19,54,39
19,54,40
19,58,36
19,58,37
19,59,36
19,63,55
19,63,56
19,63,57
19,64,34
19,64,54
19,64,55
19,64,56
19,64,57
19,64,58
19,65,32
19,65,33
19,65,34
19,65,35
19,65,36
19,65,37
19,65,54
19,65,55
19,65,56
19,65,57
19,65,58
19,66,32
19,66,33
19,66,34
19,66,35
19,66,36
19,66,37
19,66,38
19,66,39
19,66,42
19,66,43
19,66,44
19,66,45
19,66,46
19,66,47
19,66,58
19,66,59
19,67,32
19,67,33
19,67,34
19,67,35
19,67,36
19,67,37
19,67,38
19,67,39
19,67,40
19,67,41
19,67,42
19,67,43
19,67,44
19,67,45
19,67,46
19,67,47
19,67,48
19,67,49
19,68,32
19,68,33
19,68,34
19,68,35
19,68,36
19,68,37
19,68,38
19,68,39
19,68,40
19,68,41
19,68,42
19,68,43
19,68,44
19,68,45
19,68,46
19,68,47
19,68,48
19,68,49
19,68,50
19,68,51
19,69,31
19,69,32
19,69,33
19,69,34
19,69,35
19,69,36
19,69,37
19,69,38
19,69,39
19,69,40
19,69,41
19,69,42
19,69,43
19,69,44
19,69,45
19,69,46
19,69,47
19,69,48
19,69,49
19,69,50
19,69,51
19,69,52
19,70,30
19,70,31
19,70,32
19,70,33
19,70,34
19,70,35
19,70,36
19,70,37
19,70,38
19,70,39
19,70,40
19,70,41
19,70,42
19,70,43
19,70,44
19,70,45
19,70,47
19,70,48
19,70,49
19,70,50
19,70,51
19,70,52
19,71,30
19,71,31
19,71,32
19,71,33
19,71,34
19,71,35
19,71,36
19,71,37
19,71,38
19,71,39
19,71,40
19,71,41
19,71,42
19,71,43
19,71,44
19,71,48
19,71,49
19,71,50
19,71,51
19,71,52
19,72,30
19,72,31
19,72,32
19,72,33
19,72,34
19,72,35
19,72,36
19,72,37
19,72,38
19,72,39
19,72,40
19,72,43
19,72,44
19,72,49
19,72,50
19,73,30
19,73,31
19,73,32
19,73,33
19,73,34
19,73,35
19,73,36
19,73,37
19,73,38
19,73,39
19,73,40
19,74,30
19,74,31
19,74,32
19,74,33
19,74,34
19,74,35
19,74,36
19,74,37
19,74,38
19,74,39
19,74,40
19,75,31
19,75,32
19,75,33
19,75,34
19,75,35
19,75,36
19,75,37
19,75,38
19,75,39
19,76,32
19,76,33
19,76,34
19,76,35
19,76,36
19,76,37
19,76,38
19,77,33
19,77,34
19,77,35
19,77,36
20,34,38
20,34,39
20,35,37
20,35,38
20,35,39
20,35,40
20,36,37
20,36,38
20,36,39
20,36,40
20,37,38
20,37,39
20,40,38
20,40,39
20,40,40
20,40,41
20,40,42
20,40,43
20,40,62
20,40,63
20,40,64
20,40,65
20,41,37
20,41,38
20,41,39
20,41,40
20,41,41
20,41,42
20,41,43
20,41,44
20,41,45
20,41,46
20,41,47
20,41,48
20,41,49
20,41,54
20,41,55
20,41,62
20,41,63
20,41,64
20,42,36
20,42,37
20,42,38
20,42,39
20,42,40
20,42,41
20,42,42
20,42,43
20,42,44
20,42,45
20,42,46
20,42,47
20,42,48
20,42,49
20,42,50
20,42,53
20,42,54
20,42,55
20,42,56
20,42,57
20,42,62
20,42,63
20,43,35
20,43,36
20,43,37
20,43,38
20,43,39
20,43,40
20,43,41
20,43,42
20,43,43
20,43,44
20,43,45
20,43,46
20,43,47
20,43,48
20,43,49
20,43,54
20,43,55
20,43,56
20,43,57
20,43,58
20,44,34
20,44,35
20,44,36
20,44,37
20,44,38
20,44,39
20,44,40
20,44,41
20,44,42
20,44,43
20,44,44
20,44,45
20,44,46
20,44,47
20,44,54
20,44,55
20,44,56
20,44,57
20,45,34
20,45,35
20,45,36
20,45,37
20,45,38
20,45,39
20,45,40
20,45,41
20,45,42
20,45,43
20,45,44
20,45,45
20,45,46
20,45,55
20,45,56
20,46,33
20,46,34
20,46,35
20,46,36
20,46,37
20,46,38
20,46,39
20,46,40
20,46,41
20,46,42
20,46,43
20,46,44
20,47,33
20,47,34
20,47,35
20,47,36
20,47,37
20,47,38
20,47,39
20,47,40
20,47,41
20,47,42
20,48,32
20,48,33
20,48,34
20,48,35
20,48,36
20,48,37
20,48,38
20,48,39
20,49,32
20,49,33
20,49,34
20,49,35
20,49,36
20,49,37
20,49,38
20,49,39
20,50,31
20,50,32
20,50,33
20,50,34
20,50,35
20,50,36
20,50,37
20,50,38
20,50,39
20,50,40
20,51,31
20,51,32
20,51,33
20,51,34
20,51,35
20,51,36
20,51,38
20,51,39
20,51,40
20,52,32
20,52,33
20,52,34
20,52,35
20,52,38
20,52,39
20,52,40
20,53,38
20,53,39
20,53,40
20,54,38
20,54,39
20,54,40
20,55,38
20,56,37
20,57,36
20,57,37
20,58,35
20,58,36
20,58,37
20,59,35
20,59,36
20,62,56
20,62,57
20,63,55
20,63,56
20,63,57
20,63,58
20,64,32
20,64,54
20,64,55
20,64,56
20,64,57
20,64,58
20,64,59
20,64,63
20,65,32
20,65,33
20,65,34
20,65,35
20,65,36
20,65,37
20,65,57
20,65,58
20,65,59
20,65,60
20,65,62
20,66,32
20,66,33
20,66,34
20,66,35
20,66,36
20,66,37
20,66,38
20,66,39
20,66,43
20,66,44
20,66,45
20,66,46
20,66,47
20,66,48
20,66,59
20,67,32
20,67,33
20,67,34
20,67,35
20,67,36
20,67,37
20,67,38
20,67,39
20,67,40
20,67,41
20,67,42
20,67,43
20,67,44
20,67,45
20,67,46
20,67,47
20,67,48
20,67,49
20,68,32
20,68,33
20,68,34
20,68,35
20,68,36
20,68,37
20,68,38
20,68,39
20,68,40
20,68,41
20,68,42
20,68,43
20,68,44
20,68,45
20,68,46
20,68,47
20,68,48
20,68,49
20,68,50
20,68,51
20,69,32
20,69,33
20,69,34
20,69,35
20,69,36
20,69,37
20,69,38
20,69,39
20,69,40
20,69,41
20,69,42
20,69,43
20,69,44
20,69,45
20,69,46
20,69,47
20,69,48
20,69,49
20,69,50
20,69,51
20,70,31
20,70,32
20,70,33
20,70,34
20,70,35
20,70,36
20,70,37
20,70,38
20,70,39
20,70,40
20,70,41
20,70,42
20,70,43
20,70,44
20,70,45
20,70,46
20,70,47
20,70,48
20,70,49
20,70,50
20,70,51
20,71,30
20,71,31
20,71,32
20,71,33
20,71,34
20,71,35
20,71,36
20,71,37
20,71,38
20,71,39
20,71,40
20,71,41
20,71,42
20,71,43
20,71,44
20,71,48
20,71,49
20,71,50
20,71,51
20,72,29
20,72,30
20,72,31
20,72,32
20,72,33
20,72,34
20,72,35
20,72,36
20,72,37
20,72,38
20,72,39
20,72,40
20,72,41
20,72,42
20,72,43
20,72,48
20,72,49
20,73,29
20,73,30
20,73,31
20,73,32
20,73,33
20,73,34
20,73,35
20,73,36
20,73,37
20,73,38
20,73,39
20,73,40
20,73,41
20,74,30
20,74,31
20,74,32
20,74,33
20,74,34
20,74,35
20,74,36
20,74,37
20,74,38
20,74,39
20,74,40
20,75,31
20,75,32
20,75,33
20,75,34
20,75,35
20,75,36
20,75,37
20,75,38
20,75,39
20,75,40
20,76,32
20,76,33
20,76,34
20,76,35
20,76,36
20,76,37
20,76,38
20,76,39
20,77,33
20,77,34
20,77,35
20,77,36
20,80,49
20,80,50
20,80,51
20,80,52
20,80,53
20,81,50
20,81,51
20,81,52
21,27,25
21,27,26
21,35,38
21,35,39
21,36,38
21,36,39
21,39,63
21,39,64
21,39,65
21,40,40
21,40,41
21,40,42
21,40,62
21,40,63
21,40,64
21,41,39
21,41,40
21,41,41
21,41,42
21,41,43
21,41,44
21,41,45
21,41,46
21,41,47
21,41,48
21,41,49
21,41,62
21,41,63
21,42,37
21,42,38
21,42,39
21,42,40
21,42,41
21,42,42
21,42,43
21,42,44
21,42,45
21,42,46
21,42,47
21,42,48
21,42,55
21,42,56
21,43,36
21,43,37
21,43,38
21,43,39
21,43,40
21,43,41
21,43,42
21,43,43
21,43,44
21,43,45
21,43,46
21,43,47
21,43,55
21,43,56
21,43,57
21,44,35
21,44,36
21,44,37
21,44,38
21,44,39
21,44,40
21,44,41
21,44,42
21,44,43
21,44,44
21,44,45
21,44,46
21,44,55
21,44,56
21,44,57
21,45,34
21,45,35
21,45,36
21,45,37
21,45,38
21,45,39
21,45,40
21,45,41
21,45,42
21,45,43
21,45,44
21,45,45
21,45,55
21,46,34
21,46,35
21,46,36
21,46,37
21,46,38
21,46,39
21,46,40
21,46,41
21,46,42
21,46,43
21,47,33
21,47,34
21,47,35
21,47,36
21,47,37
21,47,38
21,47,39
21,47,40
21,47,41
21,47,42
21,48,32
21,48,33
21,48,34
21,48,35
21,48,36
21,48,37
21,48,38
21,48,39
21,49,32
21,49,33
21,49,34
21,49,35
21,49,36
21,49,37
21,49,38
21,49,39
21,50,31
21,50,32
21,50,33
21,50,34
21,50,35
21,50,36
21,50,37
21,50,39
21,50,40
21,51,31
21,51,32
21,51,33
21,51,34
21,51,35
21,51,36
21,51,39
21,51,40
21,52,32
21,52,33
21,52,34
21,52,38
21,52,39
21,52,40
21,53,37
21,53,38
21,53,39
21,53,40
21,54,37
21,54,38
21,54,39
21,54,40
21,55,36
21,55,37
21,55,38
21,55,39
21,56,35
21,56,36
21,56,37
21,56,38
21,57,34
21,57,35
21,57,36
21,57,37
21,58,34
21,58,35
21,58,36
21,62,57
21,62,58
21,63,30
21,63,31
21,63,56
21,63,57
21,63,58
21,63,59
21,64,30
21,64,31
21,64,54
21,64,55
21,64,56
21,64,57
21,64,58
21,64,59
21,64,60
21,64,61
21,64,62
21,64,63
21,64,64
21,65,35
21,65,36
21,65,37
21,65,38
21,65,57
21,65,58
21,65,59
21,65,60
21,65,61
21,65,62
21,65,63
21,66,34
21,66,35
21,66,36
21,66,37
21,66,38
21,66,39
21,66,45
21,66,46
21,66,47
21,66,48
21,67,33
21,67,34
21,67,35
21,67,36
21,67,37
21,67,38
21,67,39
21,67,40
21,67,44
21,67,45
21,67,46
21,67,47
21,67,48
21,67,49
21,67,50
21,68,33
21,68,34
21,68,35
21,68,36
21,68,37
21,68,38
21,68,39
21,68,40
21,68,41
21,68,45
21,68,46
21,68,47
21,68,48
21,68,49
21,68,50
21,68,51
21,69,33
21,69,34
21,69,35
21,69,36
21,69,37
21,69,38
21,69,39
21,69,40
21,69,41
21,69,46
21,69,47
21,69,48
21,69,49
21,69,50
21,69,51
21,70,32
21,70,33
21,70,34
21,70,35
21,70,36
21,70,37
21,70,38
21,70,39
21,70,40
21,70,41
21,70,47
21,70,48
21,70,49
21,70,50
21,70,51
21,71,30
21,71,31
21,71,32
21,71,33
21,71,34
21,71,35
21,71,36
21,71,37
21,71,38
21,71,39
21,71,40
21,71,41
21,71,42
21,71,48
21,71,49
21,71,50
21,72,29
21,72,30
21,72,31
21,72,32
21,72,33
21,72,34
21,72,35
21,72,36
21,72,37
21,72,38
21,72,39
21,72,40
21,72,41
21,72,42
21,72,48
21,72,49
21,73,29
21,73,30
21,73,31
21,73,32
21,73,33
21,73,34
21,73,35
21,73,36
21,73,37
21,73,38
21,73,39
21,73,40
21,73,41
21,74,29
21,74,30
21,74,31
21,74,32
21,74,33
21,74,34
21,74,35
21,74,36
21,74,37
21,74,38
21,74,39
21,74,40
21,74,41
21,75,30
21,75,31
21,75,32
21,75,33
21,75,34
21,75,35
21,75,36
21,75,37
21,75,38
21,75,39
21,75,40
21,75,41
21,76,33
21,76,34
21,76,35
21,76,36
21,76,37
21,76,38
21,76,39
21,76,40
21,77,34
21,77,35
21,77,36
21,77,37
21,77,38
21,78,48
21,78,49
21,79,48
21,79,49
21,79,50
21,79,51
21,79,53
21,79,54
21,79,55
21,80,48
21,80,49
21,80,50
21,80,51
21,80,52
21,80,53
21,80,54
21,81,48
21,81,49
21,81,50
21,81,51
21,81,52
21,81,53
21,82,47
21,82,48
21,82,49
21,82,50
21,82,51
21,82,52
21,84,46
21,84,47
21,85,46
21,85,47
22,26,25
22,26,26
22,27,25
22,27,26
22,39,62
22,39,63
22,39,64
22,40,61
22,40,62
22,40,63
22,41,40
22,41,41
22,41,42
22,41,43
22,41,44
22,41,61
22,41,62
22,42,39
22,42,40
22,42,41
22,42,42
22,42,43
22,42,44
22,42,45
22,43,37
22,43,38
22,43,39
22,43,40
22,43,41
22,43,42
22,43,43
22,43,44
22,43,45
22,43,56
22,43,57
22,44,36
22,44,37
22,44,38
22,44,39
22,44,40
22,44,41
22,44,42
22,44,43
22,44,44
22,45,35
22,45,36
22,45,37
22,45,38
22,45,39
22,45,40
22,45,41
22,45,42
22,45,43
22,46,34
22,46,35
22,46,36
22,46,37
22,46,38
22,46,39
22,46,40
22,46,41
22,46,42
22,47,34
22,47,35
22,47,36
22,47,37
22,47,38
22,47,39
22,47,40
22,47,41
22,47,42
22,48,33
22,48,34
22,48,35
22,48,36
22,48,37
22,48,38
22,48,39
22,48,41
22,49,32
22,49,33
22,49,34
22,49,35
22,49,36
22,49,37
22,49,38
22,50,32
22,50,33
22,50,34
22,50,35
22,50,36
22,51,32
22,51,33
22,51,34
22,51,35
22,52,32
22,52,33
22,53,37
22,53,38
22,53,39
22,54,36
22,54,37
22,54,38
22,54,39
22,55,35
22,55,36
22,55,37
22,55,38
22,56,34
22,56,35
22,56,36
22,56,37
22,57,33
22,57,34
22,57,35
22,57,36
22,58,33
22,58,34
22,58,35
22,62,30
22,62,57
22,62,58
22,62,59
22,62,60
22,63,28
22,63,29
22,63,30
22,63,31
22,63,56
22,63,57
22,63,58
22,63,59
22,63,60
22,64,28
22,64,29
22,64,30
22,64,56
22,64,57
22,64,58
22,64,59
22,64,60
22,64,61
22,64,62
22,64,63
22,65,28
22,65,29
22,65,30
22,65,36
22,65,37
22,65,38
22,65,56
22,65,57
22,65,58
22,65,59
22,66,28
22,66,29
22,66,35
22,66,36
22,66,37
22,66,38
22,66,39
22,67,27
22,67,28
22,67,29
22,67,34
22,67,35
22,67,36
22,67,37
22,67,38
22,67,39
22,67,47
22,67,48
22,67,49
22,67,50
22,67,51
22,67,52
22,68,27
22,68,28
22,68,33
22,68,34
22,68,35
22,68,36
22,68,37
22,68,38
22,68,39
22,68,40
22,68,47
22,68,48
22,68,49
22,68,50
22,68,51
22,69,27
22,69,28
22,69,33
22,69,34
22,69,35
22,69,36
22,69,37
22,69,38
22,69,39
22,69,40
22,69,47
22,69,48
22,69,49
22,69,50
22,70,32
22,70,33
22,70,34
22,70,35
22,70,36
22,70,37
22,70,38
22,70,39
22,70,40
22,70,41
22,70,47
22,70,48
22,70,49
22,70,50
22,71,31
22,71,32
22,71,33
22,71,34
22,71,35
22,71,36
22,71,37
22,71,38
22,71,39
22,71,40
22,71,41
22,71,48
22,71,49
22,72,29
22,72,30
22,72,31
22,72,32
22,72,33
22,72,34
22,72,35
22,72,36
22,72,37
22,72,38
22,72,39
22,72,40
22,72,41
22,73,29
22,73,30
22,73,31
22,73,32
22,73,33
22,73,34
22,73,35
22,73,36
22,73,37
22,73,38
22,73,39
22,73,40
22,73,41
22,74,29
22,74,30
22,74,31
22,74,32
22,74,33
22,74,34
22,74,35
22,74,36
22,74,37
22,74,38
22,74,39
22,74,40
22,74,41
22,75,30
22,75,31
22,75,32
22,75,33
22,75,34
22,75,35
22,75,36
22,75,37
22,75,38
22,75,39
22,75,40
22,75,41
22,76,33
22,76,34
22,76,35
22,76,36
22,76,37
22,76,38
22,76,39
22,76,40
22,77,35
22,77,36
22,77,37
22,77,38
22,77,39
22,78,48
22,78,49
22,78,50
22,79,48
22,79,49
22,79,50
22,79,51
22,79,52
22,79,54
22,79,55
22,79,56
22,79,57
22,80,47
22,80,48
22,80,49
22,80,50
22,80,51
22,80,52
22,80,53
22,80,54
22,80,55
22,80,56
22,81,47
22,81,48
22,81,49
22,81,50
22,81,51
22,81,52
22,81,53
22,81,54
22,82,46
22,82,47
22,82,48
22,82,49
22,82,50
22,82,51
22,82,52
22,82,53
22,83,40
22,83,45
22,83,46
22,83,47
22,83,48
22,83,49
22,83,50
22,83,51
22,83,52
22,84,39
22,84,40
22,84,41
22,84,44
22,84,45
22,84,46
22,84,47
22,84,48
22,84,49
22,85,39
22,85,40
22,85,41
22,85,44
22,85,45
22,85,46
22,85,47
22,85,48
22,86,44
22,86,45
22,86,46
22,86,47
22,86,48
22,87,45
22,87,46
22,87,47
23,26,25
23,26,26
23,40,58
23,40,59
23,40,60
23,40,61
23,41,57
23,41,58
23,41,59
23,41,60
23,42,41
23,42,42
23,42,43
23,42,57
23,42,58
23,43,40
23,43,41
23,43,42
23,44,39
23,44,40
23,44,41
23,44,42
23,45,38
23,45,39
23,45,40
23,45,41
23,46,38
23,46,39
23,46,40
23,46,41
23,47,40
23,47,41
23,47,42
23,48,35
23,48,36
23,48,40
23,48,41
23,48,42
23,49,34
23,49,35
23,49,36
23,49,41
23,49,42
23,50,34
23,50,35
23,57,33
23,57,34
23,58,32
23,58,33
23,58,34
23,62,29
23,62,30
23,62,57
23,62,58
23,62,59
23,62,60
23,63,28
23,63,29
23,63,30
23,63,56
23,63,57
23,63,58
23,63,59
23,63,60
23,64,27
23,64,28
23,64,29
23,64,30
23,64,56
23,64,57
23,64,58
23,64,59
23,64,60
23,65,27
23,65,28
23,65,29
23,65,36
23,65,37
23,65,38
23,65,57
23,65,58
23,66,26
23,66,27
23,66,28
23,66,29
23,66,35
23,66,36
23,66,37
23,66,38
23,67,26
23,67,27
23,67,28
23,67,29
23,67,34
23,67,35
23,67,36
23,67,37
23,67,38
23,67,39
23,67,49
23,67,50
23,67,51
23,67,52
23,68,26
23,68,27
23,68,28
23,68,34
23,68,35
23,68,36
23,68,37
23,68,38
23,68,39
23,68,49
23,68,50
23,68,51
23,69,27
23,69,28
23,69,33
23,69,34
23,69,35
23,69,36
23,69,37
23,69,38
23,69,39
23,69,40
23,69,49
23,70,27
23,70,33
23,70,34
23,70,35
23,70,36
23,70,37
23,70,38
23,70,39
23,70,40
23,70,49
23,71,32
23,71,33
23,71,34
23,71,35
23,71,36
23,71,37
23,71,38
23,71,39
23,71,40
23,71,48
23,71,49
23,72,29
23,72,30
23,72,31
23,72,32
23,72,33
23,72,34
23,72,35
23,72,36
23,72,37
23,72,38
23,72,39
23,72,40
23,73,29
23,73,30
23,73,31
23,73,32
23,73,33
23,73,34
23,73,35
23,73,36
23,73,37
23,73,38
23,73,39
23,73,40
23,74,29
23,74,30
23,74,31
23,74,32
23,74,33
23,74,34
23,74,35
23,74,36
23,74,37
23,74,38
23,74,39
23,74,40
23,74,41
23,75,31
23,75,32
23,75,33
23,75,34
23,75,35
23,75,36
23,75,37
23,75,38
23,75,39
23,75,40
23,75,41
23,76,34
23,76,35
23,76,36
23,76,37
23,76,38
23,76,39
23,76,40
23,77,35
23,77,36
23,77,37
23,77,38
23,77,39
23,77,40
23,78,36
23,78,37
23,78,38
23,78,39
23,78,48
23,78,49
23,78,50
23,79,48
23,79,49
23,79,50
23,79,51
23,79,56
23,80,47
23,80,48
23,80,49
23,80,50
23,80,51
23,80,52
23,80,53
23,80,54
23,80,55
23,80,56
23,81,47
23,81,48
23,81,49
23,81,50
23,81,51
23,81,52
23,81,53
23,81,54
23,81,55
23,81,56
23,82,45
23,82,46
23,82,47
23,82,48
23,82,49
23,82,50
23,82,51
23,82,52
23,82,53
23,82,54
23,83,40
23,83,44
23,83,45
23,83,46
23,83,47
23,83,48
23,83,49
23,83,50
23,83,51
23,83,52
23,83,53
23,83,54
23,84,39
23,84,40
23,84,41
23,84,43
23,84,44
23,84,45
23,84,46
23,84,47
23,84,48
23,84,49
23,84,50
23,85,39
23,85,40
23,85,41
23,85,42
23,85,43
23,85,44
23,85,45
23,85,46
23,85,47
23,85,48
23,85,49
23,86,39
23,86,40
23,86,43
23,86,44
23,86,45
23,86,46
23,86,47
23,86,48
23,86,49
23,87,44
23,87,45
23,87,46
23,87,47
23,87,48
23,88,44
23,88,45
23,88,46
23,88,47
23,88,48
24,38,20
24,39,57
24,39,58
24,40,56
24,40,57
24,40,58
24,40,59
24,41,57
24,41,58
24,41,59
24,42,57
24,42,58
24,48,41
24,48,42
24,49,41
24,49,42
24,57,32
24,57,33
24,58,32
24,58,33
24,62,56
24,62,57
24,62,58
24,62,59
24,62,60
24,63,28
24,63,29
24,63,57
24,63,58
24,63,59
24,63,60
24,64,27
24,64,28
24,64,29
24,64,58
24,64,59
24,65,27
24,65,28
24,65,29
24,65,36
24,65,37
24,65,38
24,66,26
24,66,27
24,66,28
24,66,29
24,66,35
24,66,36
24,66,37
24,66,38
24,66,51
24,67,26
24,67,27
24,67,28
24,67,29
24,67,34
24,67,35
24,67,36
24,67,37
24,67,38
24,67,39
24,67,50
24,67,51
24,67,52
24,68,26
24,68,27
24,68,28
24,68,29
24,68,34
24,68,35
24,68,36
24,68,37
24,68,38
24,68,39
24,68,50
24,68,51
24,69,27
24,69,28
24,69,34
24,69,35
24,69,36
24,69,37
24,69,38
24,69,39
24,69,40
24,70,33
24,70,34
24,70,35
24,70,36
24,70,37
24,70,38
24,70,39
24,70,40
24,71,32
24,71,33
24,71,34
24,71,35
24,71,36
24,71,37
24,71,38
24,71,39
24,71,40
24,72,30
24,72,31
24,72,32
24,72,33
24,72,34
24,72,35
24,72,36
24,72,37
24,72,38
24,72,39
24,72,40
24,73,29
24,73,30
24,73,31
24,73,32
24,73,33
24,73,34
24,73,35
24,73,36
24,73,37
24,73,38
24,73,39
24,73,40
24,73,41
24,74,30
24,74,31
24,74,32
24,74,33
24,74,34
24,74,35
24,74,36
24,74,37
24,74,38
24,74,39
24,74,40
24,74,41
24,75,31
24,75,32
24,75,33
24,75,34
24,75,35
24,75,36
24,75,37
24,75,38
24,75,39
24,75,40
24,75,41
24,76,34
24,76,35
24,76,36
24,76,37
24,76,38
24,76,39
24,76,40
24,77,34
24,77,35
24,77,36
24,77,37
24,77,38
24,77,39
24,77,40
24,78,35
24,78,36
24,78,37
24,78,38
24,78,39
24,78,49
24,78,50
24,79,37
